time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed
10.021,159.7,0.219,46.2,0.0,0.219,189.7,46.2,,,,,157.17592184847052,,13.876229756907417,161.5631,,,175.4393297569074,,153.7,150.4393297569074,,,153.7,0.0
10.039,159.7,0.222,46.4,0.0179999999999989,0.222,189.7,46.4,,,,,157.1698188554958,,13.916654820190093,161.4878,,,175.4044548201901,,153.7,150.4044548201901,,,153.7,0.0179999999999989
10.067,159.7,0.224,46.8,0.0459999999999993,0.224,189.7,46.8,,,,,157.16826161622717,,14.016964440708719,161.4376,,,175.45456444070874,,153.7,150.45456444070874,,,153.7,0.0459999999999993
10.076,159.6,0.227,47.3,0.0549999999999997,0.227,189.6,47.3,,,,,157.16484034196557,,14.13898814737613,161.3623,,,175.50128814737613,,153.6,150.50128814737613,,,153.6,0.0549999999999997
10.106,159.6,0.229,47.8,0.084999999999999,0.229,189.6,47.8,,,,,157.16423104749092,,14.265339382553659,161.31210000000002,,,175.57743938255368,,153.6,150.57743938255368,,,153.6,0.084999999999999
10.126,159.6,0.23,48.5,0.1049999999999986,0.23,189.6,48.5,,,,,157.16867411039243,,14.450857172602602,161.287,,,175.73785717260262,,153.6,150.73785717260262,,,153.6,0.1049999999999986
10.147,159.6,0.234,49.1,0.1259999999999994,0.234,189.6,49.1,,,,,157.1632741078482,,14.591458143235375,161.1866,,,175.77805814323537,,153.6,150.77805814323537,,,153.6,0.1259999999999994
10.167,159.6,0.236,49.7,0.145999999999999,0.236,189.6,49.7,,,,,157.16380185082213,,14.742063854941618,161.1364,,,175.87846385494163,,153.6,150.87846385494163,,,153.6,0.145999999999999
10.184,159.5,0.239,50.4,0.1629999999999984,0.239,189.5,50.4,,,,,157.16239644999945,,14.912560222833037,161.0611,,,175.97366022283305,,153.5,150.97366022283305,,,153.5,0.1629999999999984
10.207,159.3,0.241,50.9,0.1859999999999999,0.241,189.3,50.9,,,,,157.16183681877143,,15.03424360866471,161.0109,,,176.04514360866472,,153.3,151.04514360866472,,,153.3,0.1859999999999999
10.217,159.0,0.245,50.9,0.1959999999999997,0.245,189.0,50.9,,,,,157.14876833027125,,15.010166036763946,160.9105,,,175.92066603676395,,153.0,150.92066603676395,,,153.0,0.1959999999999997
