time,p,voltage
7,0.5309999999999999,5.81
52.98,0.5269999999999999,5.83
52.99,0.525,5.81
3.00,-0.004,10.00
3.01,-0.003,0.00
3.02,0.195,0.00
3.04,0.33199999999999996,0.00
3.05,0.43200000000000005,2.13
3.06,0.449,4.18
3.07,0.374,4.57
3.08,0.327,3.13
3.10,0.354,2.21
3.11,0.41600000000000004,2.80
3.12,0.45899999999999996,4.09
3.13,0.45099999999999996,4.99
3.14,0.434,4.88
3.16,0.433,4.58
3.17,0.449,4.60
3.18,0.462,4.96
3.19,0.47300000000000003,5.26
3.21,0.48600000000000004,5.52
3.22,0.503,5.81
3.23,0.517,6.19
3.24,0.514,6.52
3.25,0.49400000000000005,6.48
3.27,0.472,6.13
3.28,0.45499999999999996,5.72
3.29,0.44299999999999995,5.41
3.30,0.429,5.20
3.31,0.42000000000000004,4.97
3.33,0.41500000000000004,4.80
3.34,0.417,4.74
3.35,0.42400000000000004,4.82
3.36,0.433,4.99
3.37,0.437,5.19
3.39,0.44400000000000006,5.30
3.40,0.453,5.47
3.41,0.457,5.66
3.42,0.457,5.79
3.43,0.45099999999999996,5.81
3.45,0.446,5.71
3.46,0.44000000000000006,5.64
3.47,0.434,5.54
3.48,0.43200000000000005,5.44
3.49,0.42800000000000005,5.41
3.51,0.42800000000000005,5.36
3.52,0.42699999999999994,5.38
3.53,0.429,5.37
3.54,0.43099999999999994,5.44
3.55,0.43200000000000005,5.48
3.57,0.434,5.52
3.58,0.43499999999999994,5.58
3.59,0.43499999999999994,5.62
3.60,0.433,5.63
3.61,0.433,5.59
3.63,0.43200000000000005,5.60
3.64,0.429,5.59
3.65,0.429,5.55
3.66,0.429,5.56
3.68,0.43099999999999994,5.56
3.69,0.42800000000000005,5.59
3.70,0.42800000000000005,5.55
3.71,0.42800000000000005,5.55
3.72,0.42699999999999994,5.56
3.73,0.42800000000000005,5.54
3.75,0.426,5.56
3.76,0.426,5.51
3.77,0.42699999999999994,5.51
3.78,0.426,5.54
3.79,0.426,5.51
3.81,0.426,5.51
3.82,0.42400000000000004,5.50
3.83,0.42400000000000004,5.47
3.84,0.42400000000000004,5.47
3.86,0.42400000000000004,5.46
3.87,0.42400000000000004,5.45
3.88,0.422,5.45
3.89,0.42300000000000004,5.39
3.90,0.42400000000000004,5.40
3.92,0.422,5.42
3.93,0.422,5.36
3.94,0.42300000000000004,5.34
3.95,0.421,5.35
3.96,0.422,5.29
3.98,0.421,5.30
3.99,0.421,5.26
4.00,0.421,5.24
4.01,0.422,5.22
4.02,0.421,5.23
4.04,0.42000000000000004,5.18
4.05,0.42000000000000004,5.14
4.06,0.42000000000000004,5.12
4.07,0.421,5.09
4.08,0.421,5.09
4.10,0.421,5.07
4.11,0.42000000000000004,5.04
4.12,0.42000000000000004,4.99
4.13,0.42000000000000004,4.97
4.15,0.42000000000000004,4.94
4.16,0.42300000000000004,4.91
4.17,0.42300000000000004,4.96
4.18,0.42300000000000004,4.93
4.19,0.42400000000000004,4.90
4.20,0.426,4.89
4.22,0.42800000000000005,4.88
4.23,0.43099999999999994,4.90
4.24,0.429,4.91
4.25,0.43099999999999994,4.85
4.26,0.434,4.84
4.28,0.434,4.88
4.29,0.437,4.84
4.30,0.438,4.85
4.31,0.43899999999999995,4.84
4.32,0.44000000000000006,4.82
4.34,0.442,4.81
4.35,0.44400000000000006,4.79
4.36,0.446,4.80
4.37,0.44800000000000006,4.81
4.39,0.44800000000000006,4.79
4.40,0.45099999999999996,4.75
4.41,0.454,4.77
4.42,0.45599999999999996,4.78
4.43,0.457,4.79
4.45,0.45899999999999996,4.76
4.46,0.45999999999999996,4.74
4.47,0.46399999999999997,4.72
4.48,0.46699999999999997,4.75
4.49,0.46799999999999997,4.77
4.51,0.471,4.74
4.52,0.47300000000000003,4.75
4.53,0.475,4.75
4.54,0.47800000000000004,4.72
4.55,0.479,4.74
4.57,0.484,4.72
4.58,0.484,4.76
4.59,0.488,4.71
4.60,0.49000000000000005,4.73
4.61,0.492,4.73
4.63,0.49400000000000005,4.69
4.64,0.49800000000000005,4.69
4.65,0.5,4.71
4.66,0.503,4.70
4.67,0.506,4.70
4.69,0.51,4.72
4.70,0.511,4.74
4.71,0.511,4.70
4.72,0.515,4.65
4.73,0.519,4.67
4.75,0.522,4.68
4.76,0.522,4.70
4.77,0.5269999999999999,4.64
4.78,0.5309999999999999,4.68
4.80,0.5309999999999999,4.69
4.81,0.534,4.63
4.82,0.538,4.65
4.83,0.541,4.66
4.84,0.5429999999999999,4.65
4.86,0.5469999999999999,4.64
4.87,0.549,4.66
4.88,0.5519999999999999,4.64
4.89,0.5549999999999999,4.64
4.90,0.5559999999999999,4.65
4.92,0.5599999999999999,4.62
4.93,0.564,4.62
4.94,0.5650000000000001,4.64
4.95,0.5690000000000001,4.61
4.96,0.571,4.61
4.98,0.575,4.60
4.99,0.577,4.62
5.00,0.5820000000000001,4.61
5.01,0.585,4.64
5.02,0.5860000000000001,4.63
5.04,0.589,4.59
5.05,0.592,4.61
5.06,0.5940000000000001,4.60
5.07,0.599,4.59
5.08,0.602,4.62
5.10,0.603,4.61
5.11,0.607,4.58
5.12,0.607,4.59
5.13,0.611,4.53
5.14,0.614,4.57
5.16,0.618,4.56
5.17,0.621,4.57
5.18,0.624,4.58
5.19,0.625,4.57
5.20,0.627,4.54
5.22,0.632,4.53
5.23,0.635,4.57
5.24,0.637,4.56
5.25,0.642,4.55
5.26,0.644,4.59
5.28,0.644,4.58
5.29,0.648,4.52
5.30,0.648,4.55
5.31,0.653,4.48
5.32,0.655,4.53
5.34,0.658,4.52
5.35,0.659,4.51
5.36,0.663,4.48
5.37,0.665,4.50
5.39,0.669,4.50
5.40,0.67,4.52
5.41,0.675,4.49
5.42,0.675,4.53
5.43,0.679,4.48
5.45,0.6809999999999999,4.50
5.46,0.6839999999999999,4.50
5.47,0.686,4.50
5.48,0.687,4.49
5.49,0.688,4.47
5.51,0.692,4.45
5.52,0.6950000000000001,4.47
5.53,0.697,4.47
5.54,0.6990000000000001,4.47
5.55,0.701,4.47
5.57,0.706,4.45
5.58,0.706,4.50
5.59,0.708,4.45
5.60,0.708,4.46
5.61,0.71,4.41
5.63,0.7150000000000001,4.42
5.64,0.7150000000000001,4.47
5.65,0.7190000000000001,4.43
5.66,0.72,4.46
5.68,0.721,4.45
5.69,0.7230000000000001,4.43
5.70,0.724,4.42
5.71,0.726,4.40
5.72,0.728,4.41
5.73,0.731,4.40
5.75,0.732,4.44
5.76,0.734,4.42
5.77,0.736,4.41
5.78,0.735,4.42
5.79,0.737,4.37
5.81,0.741,4.38
5.82,0.742,4.42
5.83,0.743,4.42
5.84,0.743,4.41
5.86,0.746,4.38
5.87,0.747,4.40
5.88,0.748,4.40
5.89,0.748,4.39
5.90,0.75,4.37
5.92,0.75,4.36
5.93,0.752,4.34
5.94,0.756,4.36
5.95,0.756,4.41
5.96,0.757,4.39
5.98,0.756,4.39
5.99,0.759,4.35
6.00,0.759,4.40
6.01,0.759,4.38
6.02,0.761,4.36
6.03,0.761,4.37
6.05,0.763,4.36
6.06,0.763,4.39
6.07,0.764,4.37
6.08,0.765,4.38
6.09,0.764,4.39
6.11,0.764,4.36
6.12,0.764,4.35
6.13,0.768,4.34
6.14,0.767,4.40
6.16,0.768,4.37
6.17,0.767,4.38
6.18,0.768,4.35
6.19,0.772,4.37
6.20,0.772,4.44
6.22,0.77,4.44
6.23,0.77,4.41
6.24,0.768,4.41
6.25,0.769,4.36
6.26,0.769,4.38
6.28,0.77,4.38
6.29,0.77,4.41
6.30,0.769,4.41
6.31,0.77,4.39
6.32,0.769,4.42
6.34,0.772,4.40
6.35,0.77,4.45
6.36,0.769,4.44
6.37,0.77,4.42
6.38,0.77,4.45
6.40,0.77,4.46
6.41,0.769,4.47
6.42,0.77,4.46
6.43,0.768,4.50
6.45,0.769,4.46
6.46,0.768,4.50
6.47,0.768,4.49
6.48,0.768,4.51
6.49,0.767,4.52
6.51,0.765,4.52
6.52,0.764,4.51
6.53,0.765,4.51
6.54,0.764,4.55
6.55,0.763,4.55
6.57,0.762,4.55
6.58,0.762,4.54
6.59,0.762,4.57
6.60,0.763,4.59
6.61,0.761,4.64
6.63,0.759,4.62
6.64,0.757,4.62
6.65,0.756,4.60
6.66,0.754,4.60
6.67,0.756,4.61
6.69,0.754,4.67
6.70,0.751,4.67
6.71,0.751,4.63
6.72,0.751,4.66
6.73,0.748,4.70
6.75,0.747,4.68
6.76,0.745,4.70
6.77,0.745,4.68
6.78,0.745,4.72
6.80,0.742,4.75
6.81,0.741,4.75
6.82,0.74,4.76
6.83,0.735,4.77
6.84,0.735,4.72
6.85,0.734,4.76
6.87,0.731,4.77
6.88,0.731,4.76
6.89,0.729,4.81
6.90,0.728,4.80
6.92,0.725,4.82
6.93,0.7230000000000001,4.82
6.94,0.72,4.81
6.95,0.72,4.81
6.96,0.717,4.86
6.98,0.714,4.83
6.99,0.713,4.83
7.00,0.712,4.85
7.01,0.712,4.88
7.02,0.709,4.93
7.03,0.7070000000000001,4.93
7.05,0.7030000000000001,4.93
7.06,0.702,4.91
7.07,0.701,4.94
7.08,0.697,4.96
7.10,0.6950000000000001,4.94
7.11,0.692,4.95
7.12,0.688,4.95
7.13,0.687,4.93
7.14,0.686,4.96
7.16,0.6839999999999999,4.99
7.17,0.6839999999999999,4.99
7.18,0.6799999999999999,5.05
7.19,0.679,5.03
7.20,0.675,5.06
7.22,0.675,5.05
7.23,0.671,5.10
7.24,0.669,5.09
7.25,0.669,5.09
7.26,0.6639999999999999,5.15
7.28,0.663,5.12
7.29,0.662,5.14
7.30,0.658,5.18
7.31,0.657,5.17
7.32,0.655,5.20
7.34,0.653,5.23
7.35,0.648,5.24
7.36,0.648,5.21
