time,p,voltage
9.11,0.034999999999999996,5.27
9.13,0.037,5.23
9.14,0.04,5.26
9.15,0.038,5.27
9.16,0.040999999999999995,5.06
9.18,0.041999999999999996,5.09
9.19,0.043,5.02
9.2,0.043,4.95
9.21,0.046,4.81
9.22,0.047,4.82
9.23,0.051000000000000004,4.73
9.25,0.054000000000000006,4.79
9.26,0.054000000000000006,4.86
9.27,0.057999999999999996,4.70
9.28,0.06,4.75
9.3,0.063,4.73
9.31,0.066,4.71
9.32,0.06999999999999999,4.76
9.33,0.074,4.80
9.34,0.076,4.84
9.35,0.075,4.79
9.37,0.077,4.55
9.38,0.08399999999999999,4.50
9.39,0.091,4.68
9.4,0.092,4.91
9.42,0.091,4.78
9.43,0.093,4.53
9.44,0.099,4.47
9.45,0.10600000000000001,4.61
9.46,0.10800000000000001,4.77
9.48,0.10900000000000001,4.73
9.49,0.11000000000000001,4.57
9.5,0.11699999999999999,4.43
9.51,0.123,4.57
9.52,0.125,4.74
9.54,0.126,4.64
9.55,0.13,4.49
9.56,0.134,4.48
9.57,0.137,4.47
9.58,0.143,4.46
9.6,0.146,4.59
9.61,0.15,4.50
9.62,0.152,4.49
9.63,0.157,4.39
9.65,0.162,4.44
9.66,0.16399999999999998,4.47
9.67,0.16999999999999998,4.39
9.68,0.172,4.51
9.69,0.174,4.34
9.7,0.18,4.21
9.72,0.186,4.35
9.73,0.19,4.46
9.74,0.191,4.41
9.75,0.196,4.22
9.76,0.20099999999999998,4.28
9.78,0.20600000000000002,4.31
9.79,0.20800000000000002,4.32
9.8,0.211,4.21
9.81,0.217,4.09
9.82,0.223,4.22
9.84,0.225,4.30
9.85,0.229,4.18
9.86,0.23399999999999999,4.13
9.87,0.238,4.16
9.89,0.242,4.11
9.9,0.24700000000000003,4.14
9.91,0.251,4.16
9.92,0.256,4.11
9.93,0.26,4.14
9.95,0.264,4.09
9.96,0.267,4.09
9.97,0.272,3.98
9.98,0.279,4.01
9.99,0.284,4.17
10.01,0.284,4.17
10.02,0.28900000000000003,3.90
10.03,0.296,3.95
10.04,0.302,4.09
10.05,0.304,4.19
10.07,0.308,3.99
10.08,0.312,4.01
10.09,0.317,3.96
10.1,0.322,3.99
10.11,0.32799999999999996,4.01
10.13,0.33399999999999996,4.09
10.14,0.337,4.18
10.15,0.339,4.08
10.16,0.344,3.96
10.18,0.35,3.97
10.19,0.356,4.07
10.2,0.359,4.17
10.21,0.361,4.03
10.22,0.367,3.94
10.23,0.373,4.05
10.25,0.378,4.15
10.26,0.379,4.16
10.27,0.383,3.98
10.28,0.388,3.96
10.3,0.393,3.98
10.31,0.399,4.02
10.32,0.40199999999999997,4.14
10.33,0.40599999999999997,4.10
10.34,0.409,4.08
10.36,0.41200000000000003,3.98
10.37,0.418,3.95
10.38,0.42400000000000004,4.05
10.39,0.42699999999999994,4.18
10.4,0.429,4.10
10.42,0.434,4.01
10.43,0.437,4.05
10.44,0.442,3.96
10.45,0.44800000000000006,4.02
10.47,0.45099999999999996,4.14
10.48,0.454,4.15
10.49,0.45599999999999996,4.07
10.5,0.461,4.00
10.51,0.465,4.05
10.52,0.46799999999999997,4.05
10.54,0.472,4.08
10.55,0.476,4.08
10.56,0.481,4.07
10.57,0.48200000000000004,4.16
10.59,0.484,4.03
10.6,0.489,3.97
10.61,0.493,4.07
10.62,0.495,4.09
10.64,0.5,4.04
10.65,0.503,4.13
10.66,0.506,4.09
10.67,0.509,4.14
10.68,0.511,4.09
10.69,0.514,4.05
10.71,0.517,4.02
10.72,0.521,4.07
10.73,0.525,4.12
10.74,0.526,4.18
10.76,0.53,4.09
10.77,0.5309999999999999,4.13
10.78,0.533,4.05
10.79,0.536,4.06
10.8,0.5389999999999999,4.05
10.82,0.541,4.11
10.83,0.545,4.05
10.84,0.5469999999999999,4.20
10.85,0.548,4.14
10.86,0.5519999999999999,4.08
10.88,0.553,4.17
10.89,0.5549999999999999,4.12
10.9,0.558,4.13
10.91,0.5589999999999999,4.16
10.93,0.563,4.13
10.94,0.563,4.23
10.95,0.5650000000000001,4.13
10.96,0.567,4.17
10.97,0.567,4.22
10.98,0.5690000000000001,4.13
11.0,0.571,4.11
11.01,0.572,4.17
11.02,0.575,4.15
11.03,0.576,4.22
11.05,0.5780000000000001,4.23
11.06,0.5780000000000001,4.30
11.07,0.58,4.23
11.08,0.58,4.24
11.1,0.5820000000000001,4.18
11.11,0.5820000000000001,4.27
11.12,0.583,4.22
11.13,0.5860000000000001,4.25
11.14,0.587,4.35
11.15,0.5860000000000001,4.38
11.17,0.587,4.27
11.18,0.589,4.32
11.19,0.589,4.44
11.2,0.589,4.42
11.22,0.589,4.40
11.23,0.589,4.38
11.24,0.589,4.37
11.25,0.589,4.37
11.26,0.589,4.37
11.28,0.591,4.37
11.29,0.591,4.45
11.3,0.593,4.46
11.31,0.592,4.62
11.32,0.589,4.57
11.34,0.592,4.44
11.35,0.591,4.62
11.36,0.588,4.58
11.37,0.589,4.47
11.38,0.589,4.58
11.4,0.588,4.62
11.41,0.589,4.60
11.42,0.589,4.72
11.43,0.587,4.78
11.44,0.587,4.69
11.46,0.5860000000000001,4.76
11.47,0.585,4.75
11.48,0.5860000000000001,4.75
11.49,0.583,4.91
11.51,0.5820000000000001,4.84
11.52,0.581,4.84
11.53,0.58,4.86
11.54,0.5780000000000001,4.88
11.55,0.576,4.90
11.57,0.575,4.86
11.58,0.575,4.89
11.59,0.575,4.99
11.6,0.572,5.10
11.61,0.572,5.07
11.63,0.5700000000000001,5.20
